"id","date","type"
"8518",2014-05-12 09:00:31,"62324754"
"8519",2014-05-12 09:00:32,"62324754"
"8520",2014-05-12 09:00:35,"62324757"
"8521",2014-05-12 09:00:36,"62324754"
"8522",2014-05-12 09:00:37,"62324756"
"8523",2014-05-12 09:00:37,"62324756"
"8524",2014-05-12 09:00:37,"62324754"
"8525",2014-05-12 09:00:37,"62324754"
"8526",2014-05-12 09:00:38,"62324757"
"8527",2014-05-12 09:00:39,"62324754"
"8528",2014-05-12 09:00:39,"62324757"
"8529",2014-05-12 09:00:39,"62324756"
"8530",2014-05-12 09:00:40,"62324756"
"8531",2014-05-12 09:00:40,"62324757"
"8532",2014-05-12 09:00:44,"62324757"
"8533",2014-05-12 09:00:44,"62324754"
"8534",2014-05-12 09:00:44,"62324757"
"8535",2014-05-12 09:00:46,"62324757"
"8536",2014-05-12 09:00:47,"62324757"
"8537",2014-05-12 09:00:51,"62324755"
"8538",2014-05-12 09:00:54,"62324755"
"8539",2014-05-12 09:00:54,"62324755"
"8540",2014-05-12 09:00:55,"62324755"
"8541",2014-05-12 09:00:57,"62324755"
"8542",2014-05-12 09:00:58,"62324755"
"8543",2014-05-12 09:00:58,"62324755"
"8544",2014-05-12 09:01:06,"62324755"
"8545",2014-05-12 09:04:03,"62324756"
"8546",2014-05-12 09:04:03,"62324754"
"8547",2014-05-12 09:04:04,"62324754"
"8548",2014-05-12 09:04:04,"62324754"
"8549",2014-05-12 09:04:05,"62324756"
"8550",2014-05-12 09:04:05,"62324754"
"8551",2014-05-12 09:04:06,"62324756"
"8552",2014-05-12 09:04:07,"62324756"
"8553",2014-05-12 09:04:09,"62324757"
"8554",2014-05-12 09:04:10,"62324757"
"8555",2014-05-12 09:04:11,"62324756"
"8556",2014-05-12 09:04:11,"62324754"
"8557",2014-05-12 09:04:11,"62324754"
"8558",2014-05-12 09:04:11,"62324757"
"8559",2014-05-12 09:04:11,"62324756"
"8560",2014-05-12 09:04:11,"62324754"
"8561",2014-05-12 09:04:11,"62324754"
"8562",2014-05-12 09:04:12,"62324756"
"8563",2014-05-12 09:04:12,"62324757"
"8564",2014-05-12 09:04:14,"62324756"
"8565",2014-05-12 09:04:23,"62324755"
"8566",2014-05-12 09:04:23,"62324757"
"8567",2014-05-12 09:04:23,"62324755"
"8568",2014-05-12 09:04:23,"62324755"
"8569",2014-05-12 09:04:24,"62324755"
"8570",2014-05-12 09:04:25,"62324757"
"8571",2014-05-12 09:04:25,"62324757"
"8572",2014-05-12 09:04:26,"62324757"
"8573",2014-05-12 09:04:35,"62324755"
"8574",2014-05-12 09:04:35,"62324755"
"8575",2014-05-12 09:04:40,"62324755"
"8576",2014-05-12 09:04:40,"62324755"
"8577",2014-05-12 09:19:40,"2163911"
"8578",2014-05-12 09:19:41,"2228225"
"8579",2014-05-12 09:19:44,"2163911"
"8580",2014-05-12 09:19:45,"2228226"
"8581",2014-05-12 09:19:45,"2228482"
"8582",2014-05-12 09:56:03,"62324754"
"8583",2014-05-12 09:58:57,"62324755"
"8584",2014-05-12 10:04:29,"2163911"
"8585",2014-05-12 10:04:30,"2228225"
"8586",2014-05-12 10:04:33,"2163911"
"8587",2014-05-12 10:04:34,"2228226"
"8588",2014-05-12 10:04:34,"2228482"
"8589",2014-05-12 10:09:39,"2162714"
"8590",2014-05-12 10:12:19,"2163911"
"8591",2014-05-12 10:12:20,"2228225"
"8592",2014-05-12 10:12:23,"2163911"
"8593",2014-05-12 10:12:24,"2228226"
"8594",2014-05-12 10:12:24,"2228482"
"8595",2014-05-12 10:14:30,"2163911"
"8596",2014-05-12 10:14:31,"2228225"
"8597",2014-05-12 10:14:36,"2163911"
"8598",2014-05-12 10:14:37,"2228226"
"8599",2014-05-12 10:14:37,"2228482"
"8600",2014-05-12 11:18:54,"2162726"
"8601",2014-05-12 11:28:23,"2162726"
"8602",2014-05-12 11:28:36,"2162726"
"8603",2014-05-12 11:28:56,"2162726"
"8604",2014-05-12 11:29:38,"2162726"
"8605",2014-05-12 11:31:53,"2162726"
"8606",2014-05-12 11:31:55,"2162726"
"8607",2014-05-12 11:32:03,"2162726"
"8608",2014-05-12 11:32:58,"2162726"
"8609",2014-05-12 11:33:58,"2162726"
"8610",2014-05-12 11:34:00,"2162726"
"8611",2014-05-12 11:34:22,"2162726"
"8612",2014-05-12 11:35:18,"2162711"
"8613",2014-05-12 11:35:18,"2228225"
"8614",2014-05-12 11:35:19,"2162711"
"8615",2014-05-12 11:35:22,"2162711"
"8616",2014-05-12 11:35:22,"2162726"
"8617",2014-05-12 11:35:23,"2228226"
"8618",2014-05-12 11:35:23,"2228482"
"8619",2014-05-12 11:35:49,"2162726"
"8620",2014-05-12 11:36:34,"2162726"
"8621",2014-05-12 11:40:03,"2162711"
"8622",2014-05-12 11:40:06,"2162711"
"8623",2014-05-12 11:41:12,"62324754"
"8624",2014-05-12 11:44:06,"62324755"
"8625",2014-05-12 12:48:14,"62324754"
"8626",2014-05-12 12:51:05,"62324754"
"8627",2014-05-12 12:51:08,"62324755"
"8628",2014-05-12 12:54:00,"62324755"
"8629",2014-05-12 12:54:09,"2228225"
"8630",2014-05-12 12:54:10,"2162711"
"8631",2014-05-12 12:54:13,"2162711"
"8632",2014-05-12 12:54:14,"2162711"
"8633",2014-05-12 12:54:15,"2228226"
"8634",2014-05-12 12:54:15,"2228482"
"8635",2014-05-12 12:59:30,"2162711"
"8636",2014-05-12 12:59:33,"2162711"
"8637",2014-05-12 13:24:46,"2162711"
"8638",2014-05-12 13:24:47,"2162711"
"8639",2014-05-12 13:24:47,"2228225"
"8640",2014-05-12 13:24:48,"2162711"
"8641",2014-05-12 13:24:50,"2162711"
"8642",2014-05-12 13:24:51,"2162711"
"8643",2014-05-12 13:24:52,"2228226"
"8644",2014-05-12 13:24:52,"2228482"
"8645",2014-05-12 13:29:36,"2162711"
"8646",2014-05-12 13:29:39,"2162711"
"8647",2014-05-12 13:37:38,"2162711"
"8648",2014-05-12 13:37:39,"2228225"
"8649",2014-05-12 13:37:40,"2162711"
"8650",2014-05-12 13:37:43,"2162711"
"8651",2014-05-12 13:37:44,"2228226"
"8652",2014-05-12 13:37:44,"2228482"
"8653",2014-05-12 13:42:45,"2162711"
"8654",2014-05-12 13:42:48,"2162711"
"8655",2014-05-12 13:50:45,"62324754"
"8656",2014-05-12 13:53:39,"62324755"
"8657",2014-05-12 14:01:25,"62324754"
"8658",2014-05-12 14:04:19,"62324755"
"8659",2014-05-12 15:01:06,"62324754"
"8660",2014-05-12 15:02:38,"62324754"
"8661",2014-05-12 15:04:00,"62324755"
"8662",2014-05-12 15:05:33,"62324755"
"8663",2014-05-12 15:16:51,"62324754"
"8664",2014-05-12 15:19:45,"62324755"
"8665",2014-05-12 15:56:54,"2162711"
"8666",2014-05-12 15:56:54,"2228225"
"8667",2014-05-12 15:56:55,"2162711"
"8668",2014-05-12 15:56:58,"2162711"
"8669",2014-05-12 15:56:59,"2228226"
"8670",2014-05-12 15:56:59,"2228482"
"8671",2014-05-12 16:01:35,"2162711"
"8672",2014-05-12 16:01:38,"2162711"
"8673",2014-05-12 16:11:26,"62324754"
"8674",2014-05-12 16:14:20,"62324755"
"8675",2014-05-12 16:27:53,"2162726"
"8676",2014-05-12 16:33:52,"62324754"
"8677",2014-05-12 16:33:52,"62324754"
"8678",2014-05-12 16:33:56,"62324755"
"8679",2014-05-12 16:33:56,"62324755"
"8680",2014-05-12 16:33:56,"62324755"
"8681",2014-05-12 16:34:11,"62324754"
"8682",2014-05-12 16:34:11,"62324754"
"8683",2014-05-12 16:36:10,"62324757"
"8684",2014-05-12 16:36:31,"62324757"
"8685",2014-05-12 16:39:28,"62324755"
"8686",2014-05-12 16:39:32,"62324755"
"8687",2014-05-12 16:41:51,"62324754"
"8688",2014-05-12 16:41:51,"62324754"
"8689",2014-05-12 16:41:54,"62324757"
"8690",2014-05-12 16:41:54,"62324757"
"8691",2014-05-12 16:41:54,"62324755"
"8692",2014-05-12 16:42:10,"62324755"
"8693",2014-05-12 16:42:10,"62324755"
"8694",2014-05-12 16:42:10,"62324755"
"8695",2014-05-12 16:42:10,"62324755"
"8696",2014-05-12 16:42:10,"62324754"
"8697",2014-05-12 16:43:49,"62324754"
"8698",2014-05-12 17:39:05,"62324754"
"8699",2014-05-12 17:41:59,"62324755"
"8700",2014-05-12 17:56:27,"62324771"
"8701",2014-05-12 19:10:17,"62324754"
"8702",2014-05-12 19:13:11,"62324755"
"8703",2014-05-12 19:56:53,"62324754"
"8704",2014-05-12 19:59:47,"62324755"
"8705",2014-05-12 20:19:19,"62324754"
"8706",2014-05-12 20:22:13,"62324755"
"8707",2014-05-12 20:39:30,"62324754"
"8708",2014-05-12 20:42:24,"62324755"
"8709",2014-05-12 21:59:23,"62324754"
"8710",2014-05-12 22:02:17,"62324755"
"8712",2014-05-13 00:09:42,"62324754"
"8713",2014-05-13 00:12:36,"62324755"
"8714",2014-05-13 00:19:07,"88211714"
"8715",2014-05-13 00:19:07,"4293918809"
"8716",2014-05-13 00:25:23,"96731154"
"8717",2014-05-13 00:29:55,"62324754"
"8718",2014-05-13 00:32:49,"62324755"
"8719",2014-05-13 00:39:48,"88211715"
"8720",2014-05-13 00:44:48,"88211714"
"8721",2014-05-13 00:44:48,"4293918809"
"8722",2014-05-13 00:51:24,"96731154"
"8723",2014-05-13 00:51:25,"96731145"
"8724",2014-05-13 00:59:49,"88211715"
"8725",2014-05-13 01:04:49,"88211714"
"8726",2014-05-13 01:04:49,"4293918809"
"8727",2014-05-13 01:15:21,"2162711"
"8728",2014-05-13 01:15:34,"2162711"
"8729",2014-05-13 01:15:37,"2162711"
"8730",2014-05-13 01:15:41,"2162711"
"8731",2014-05-13 01:15:42,"2162711"
"8732",2014-05-13 01:15:48,"2162711"
"8733",2014-05-13 01:16:07,"2162711"
"8734",2014-05-13 01:16:08,"2162711"
"8735",2014-05-13 01:16:31,"62324754"
"8736",2014-05-13 01:16:35,"2162711"
"8737",2014-05-13 01:16:43,"2162711"
"8738",2014-05-13 01:16:44,"2162711"
"8739",2014-05-13 01:16:46,"2162711"
"8740",2014-05-13 01:16:49,"2162711"
"8741",2014-05-13 01:16:52,"2162711"
"8742",2014-05-13 01:16:55,"2162711"
"8743",2014-05-13 01:18:18,"2162711"
"8744",2014-05-13 01:18:21,"2162711"
"8745",2014-05-13 01:18:22,"2162711"
"8746",2014-05-13 01:19:25,"62324755"
"8747",2014-05-13 01:38:57,"62324754"
"8748",2014-05-13 01:41:40,"1116675"
"8749",2014-05-13 01:41:40,"1116675"
"8750",2014-05-13 01:41:40,"1116675"
"8751",2014-05-13 01:41:40,"1116675"
"8752",2014-05-13 01:41:51,"62324755"
"8753",2014-05-13 01:56:06,"88211714"
"8754",2014-05-13 01:56:06,"4293918809"
"8755",2014-05-13 01:56:06,"88211715"
"8756",2014-05-13 02:00:29,"96731154"
"8757",2014-05-13 02:05:30,"96731145"
"8758",2014-05-13 02:11:08,"88211715"
"8759",2014-05-13 02:11:08,"88211714"
"8760",2014-05-13 02:11:08,"4293918809"
"8761",2014-05-13 02:15:30,"96731154"
"8762",2014-05-13 02:15:31,"96731145"
"8763",2014-05-13 02:19:15,"2163911"
"8764",2014-05-13 02:19:16,"2228225"
"8765",2014-05-13 02:19:19,"2163911"
"8766",2014-05-13 02:19:20,"2228226"
"8767",2014-05-13 02:19:20,"2228482"
"8768",2014-05-13 02:25:51,"2163911"
"8769",2014-05-13 02:25:52,"2228225"
"8770",2014-05-13 02:25:55,"2163911"
"8771",2014-05-13 02:25:56,"2228226"
"8772",2014-05-13 02:25:56,"2228482"
"8773",2014-05-13 03:04:06,"88211715"
"8774",2014-05-13 03:14:12,"88211714"
"8775",2014-05-13 03:14:12,"4293918809"
"8776",2014-05-13 03:16:34,"96731145"
"8777",2014-05-13 03:30:35,"96731154"
"8778",2014-05-13 03:39:11,"88211715"
"8779",2014-05-13 03:40:12,"62324754"
"8780",2014-05-13 03:41:53,"62324754"
"8781",2014-05-13 03:43:06,"62324755"
"8782",2014-05-13 03:44:12,"88211714"
"8783",2014-05-13 03:44:12,"4293918809"
"8784",2014-05-13 03:44:47,"62324755"
"8785",2014-05-13 03:46:36,"96731145"
"8786",2014-05-13 03:50:36,"96731154"
"8787",2014-05-13 04:28:32,"62324754"
"8788",2014-05-13 04:31:26,"62324755"
"8789",2014-05-13 04:33:18,"62324754"
"8790",2014-05-13 04:36:13,"62324755"
"8791",2014-05-13 04:59:19,"88211714"
"8792",2014-05-13 04:59:19,"4293918809"
"8793",2014-05-13 04:59:19,"88211715"
"8794",2014-05-13 05:05:40,"96731154"
"8795",2014-05-13 05:05:40,"96731145"
"8796",2014-05-13 05:09:13,"88211715"
"8797",2014-05-13 05:09:13,"88211714"
"8798",2014-05-13 05:09:13,"4293918809"
"8799",2014-05-13 05:10:23,"62324754"
"8800",2014-05-13 05:13:18,"62324755"
"8801",2014-05-13 05:16:41,"96731154"
"8802",2014-05-13 05:16:41,"96731145"
"8803",2014-05-13 05:39:12,"88211714"
"8804",2014-05-13 05:39:12,"4293918809"
"8805",2014-05-13 05:39:12,"88211715"
"8806",2014-05-13 05:40:42,"96731145"
"8807",2014-05-13 05:44:11,"88211715"
"8808",2014-05-13 05:44:11,"88211714"
"8809",2014-05-13 05:44:11,"4293918809"
"8810",2014-05-13 05:50:21,"2162711"
"8811",2014-05-13 05:50:34,"2162711"
"8812",2014-05-13 05:50:37,"2162711"
"8813",2014-05-13 05:50:41,"2162711"
"8814",2014-05-13 05:50:42,"2162711"
"8815",2014-05-13 05:50:51,"2162711"
"8816",2014-05-13 05:51:06,"2162711"
"8817",2014-05-13 05:51:10,"2162711"
"8818",2014-05-13 05:51:11,"2162711"
"8819",2014-05-13 05:51:19,"2162711"
"8820",2014-05-13 05:51:20,"2162711"
"8821",2014-05-13 05:51:22,"2162711"
"8822",2014-05-13 05:51:26,"2162711"
"8823",2014-05-13 05:51:27,"2162711"
"8824",2014-05-13 05:51:30,"2162711"
"8825",2014-05-13 05:51:35,"2162711"
"8826",2014-05-13 05:51:36,"2162711"
"8827",2014-05-13 05:51:43,"2162711"
"8828",2014-05-13 05:51:45,"2162711"
"8829",2014-05-13 05:51:46,"2162711"
"8830",2014-05-13 05:51:47,"2162711"
"8831",2014-05-13 05:51:50,"2162711"
"8832",2014-05-13 05:51:54,"2162711"
"8833",2014-05-13 05:51:55,"2162711"
"8834",2014-05-13 05:51:57,"2162711"
"8835",2014-05-13 05:52:04,"2162711"
"8836",2014-05-13 05:52:19,"2162711"
"8837",2014-05-13 05:52:23,"2162711"
"8838",2014-05-13 05:52:27,"2162711"
"8839",2014-05-13 05:52:28,"2162711"
"8840",2014-05-13 05:52:30,"2162711"
"8841",2014-05-13 05:52:33,"2162711"
"8842",2014-05-13 05:52:37,"2162711"
"8843",2014-05-13 05:52:40,"2162711"
"8844",2014-05-13 05:52:57,"2162711"
"8845",2014-05-13 05:53:05,"2162711"
"8846",2014-05-13 05:53:06,"2162711"
"8847",2014-05-13 05:53:08,"2162711"
"8848",2014-05-13 05:53:11,"2162711"
"8849",2014-05-13 05:53:15,"2162711"
"8850",2014-05-13 05:53:18,"2162711"
"8851",2014-05-13 05:53:29,"2162711"
"8852",2014-05-13 05:53:30,"2162711"
"8853",2014-05-13 05:53:32,"2162711"
"8854",2014-05-13 05:53:33,"2162711"
"8855",2014-05-13 05:53:48,"2162711"
"8856",2014-05-13 05:53:51,"2162711"
"8857",2014-05-13 05:53:54,"2162711"
"8858",2014-05-13 05:55:38,"2162711"
"8859",2014-05-13 05:55:41,"2162711"
"8860",2014-05-13 05:56:43,"96731154"
"8861",2014-05-13 06:04:20,"62324754"
"8862",2014-05-13 06:07:14,"62324755"
"8863",2014-05-13 06:24:10,"88211714"
"8864",2014-05-13 06:24:10,"4293918809"
"8865",2014-05-13 06:24:10,"88211715"
"8866",2014-05-13 06:28:44,"96731154"
"8867",2014-05-13 06:34:11,"88211715"
"8868",2014-05-13 06:39:11,"88211714"
"8869",2014-05-13 06:39:11,"4293918809"
"8870",2014-05-13 06:48:46,"96731145"
"8871",2014-05-13 07:03:47,"96731145"
"8872",2014-05-13 07:13:47,"96731154"
"8873",2014-05-13 07:24:09,"88211714"
"8874",2014-05-13 07:24:09,"4293918809"
"8875",2014-05-13 07:24:09,"88211715"
"8876",2014-05-13 07:28:48,"96731154"
"8877",2014-05-13 07:28:48,"96731145"
"8878",2014-05-13 07:34:15,"88211715"
"8879",2014-05-13 07:34:15,"88211714"
"8880",2014-05-13 07:34:15,"4293918809"
"8881",2014-05-13 07:38:49,"96731145"
"8882",2014-05-13 07:44:49,"96731154"
"8883",2014-05-13 08:04:41,"62324754"
"8884",2014-05-13 08:07:35,"62324755"
"8885",2014-05-13 08:10:28,"62324754"
"8886",2014-05-13 08:13:22,"62324755"
"8887",2014-05-13 08:38:44,"62324754"
"8888",2014-05-13 08:41:38,"62324755"
"8889",2014-05-13 08:43:30,"62324754"
"8890",2014-05-13 08:46:24,"62324755"
"8891",2014-05-13 09:08:54,"62324754"
"8892",2014-05-13 09:11:48,"62324755"
"8893",2014-05-13 09:24:21,"88211715"
"8894",2014-05-13 09:31:47,"62324754"
"8895",2014-05-13 09:34:42,"62324755"
"8896",2014-05-13 09:37:56,"96731145"
"8897",2014-05-13 10:49:37,"62324771"
"8898",2014-05-13 11:20:13,"62324754"
"8899",2014-05-13 11:23:07,"62324755"
"8900",2014-05-13 11:36:03,"62324754"
"8901",2014-05-13 11:38:57,"62324755"
"8902",2014-05-13 11:39:00,"62324754"
"8903",2014-05-13 11:41:54,"62324755"
"8904",2014-05-13 12:09:33,"62324754"
"8905",2014-05-13 12:12:27,"62324755"
"8906",2014-05-13 12:31:59,"62324754"
"8907",2014-05-13 12:34:53,"62324755"
"8908",2014-05-13 13:24:01,"2162726"
"8909",2014-05-13 13:24:24,"2162726"
"8910",2014-05-13 13:25:33,"2162726"
"8911",2014-05-13 14:14:38,"62324754"
"8912",2014-05-13 14:17:32,"62324755"
"8913",2014-05-13 14:31:01,"62324754"
"8914",2014-05-13 14:33:55,"62324755"
"8915",2014-05-13 14:35:37,"62324754"
"8916",2014-05-13 14:37:04,"62324754"
"8917",2014-05-13 14:38:31,"62324755"
"8918",2014-05-13 14:39:58,"62324755"
"8919",2014-05-13 15:35:17,"62324754"
"8920",2014-05-13 15:38:11,"62324755"
"8921",2014-05-13 15:50:00,"62324754"
"8922",2014-05-13 15:52:54,"62324755"
"8923",2014-05-13 17:06:51,"12845061"
"8924",2014-05-13 17:06:56,"12845061"
"8925",2014-05-13 17:07:05,"12845061"
"8926",2014-05-13 17:07:10,"12845061"
"8927",2014-05-13 17:09:38,"2163911"
"8928",2014-05-13 17:09:39,"2228225"
"8929",2014-05-13 17:09:39,"2228481"
"8930",2014-05-13 17:09:40,"2162711"
"8931",2014-05-13 17:10:25,"2162711"
"8932",2014-05-13 17:10:26,"2163911"
"8933",2014-05-13 17:10:27,"2228226"
"8934",2014-05-13 17:10:27,"2228482"
"8935",2014-05-13 17:15:35,"12845061"
"8936",2014-05-13 17:15:36,"2163911"
"8937",2014-05-13 17:15:37,"2228225"
"8938",2014-05-13 17:15:38,"2162711"
"8939",2014-05-13 17:15:40,"12845061"
"8940",2014-05-13 17:15:58,"2162715"
"8941",2014-05-13 17:16:09,"12845061"
"8942",2014-05-13 17:16:12,"2162711"
"8943",2014-05-13 17:16:13,"2163911"
"8944",2014-05-13 17:16:14,"2228226"
"8945",2014-05-13 17:16:14,"2228482"
"8946",2014-05-13 17:16:14,"12845061"
"8947",2014-05-13 17:16:25,"12845061"
"8948",2014-05-13 17:16:30,"12845061"
"8949",2014-05-13 17:50:14,"62324754"
"8950",2014-05-13 17:53:08,"62324755"
"8951",2014-05-13 18:29:48,"62324754"
"8952",2014-05-13 18:32:43,"62324755"
"8953",2014-05-13 18:56:28,"62324754"
"8954",2014-05-13 18:59:22,"62324755"
"8955",2014-05-13 19:35:42,"62324754"
"8956",2014-05-13 19:38:36,"62324755"
"8957",2014-05-13 20:23:15,"62324754"
"8958",2014-05-13 20:26:09,"62324755"
"8959",2014-05-13 20:45:12,"62324754"
"8960",2014-05-13 20:48:07,"62324755"
"8961",2014-05-13 21:33:19,"62324754"
"8962",2014-05-13 21:36:13,"62324755"
"8963",2014-05-13 22:13:51,"62324754"
"8964",2014-05-13 22:16:04,"62324754"
"8965",2014-05-13 22:16:45,"62324755"
"8966",2014-05-13 22:18:58,"62324755"
"8967",2014-05-13 22:36:09,"62324754"
"8968",2014-05-13 22:39:03,"62324755"
"8970",2014-05-14 00:37:36,"62324754"
"8971",2014-05-14 00:40:31,"62324755"
"8972",2014-05-14 01:41:42,"1116676"
"8973",2014-05-14 01:41:42,"1116676"
"8974",2014-05-14 01:41:42,"1116676"
"8975",2014-05-14 01:41:42,"1116676"
"8976",2014-05-14 02:08:49,"62324754"
"8977",2014-05-14 02:11:43,"62324755"
"8978",2014-05-14 03:07:15,"62324754"
"8979",2014-05-14 03:10:09,"62324755"
"8980",2014-05-14 03:20:47,"62324754"
"8981",2014-05-14 03:23:41,"62324755"
"8982",2014-05-14 04:16:46,"62324754"
"8983",2014-05-14 04:19:40,"62324755"
"8984",2014-05-14 04:30:17,"62324754"
"8985",2014-05-14 04:33:11,"62324755"
"8986",2014-05-14 05:10:48,"62324754"
"8987",2014-05-14 05:13:42,"62324755"
"8988",2014-05-14 05:39:48,"62324754"
"8989",2014-05-14 05:42:42,"62324755"
"8990",2014-05-14 06:20:19,"62324754"
"8991",2014-05-14 06:23:13,"62324755"
"8992",2014-05-14 06:36:24,"62324754"
"8993",2014-05-14 06:39:18,"62324755"
"8994",2014-05-14 06:41:23,"62324754"
"8995",2014-05-14 06:44:17,"62324755"
"8996",2014-05-14 08:39:20,"62324754"
"8997",2014-05-14 08:42:14,"62324755"
"8998",2014-05-14 09:01:38,"62324754"
"8999",2014-05-14 09:04:32,"62324755"
"9000",2014-05-14 09:45:33,"2163911"
"9001",2014-05-14 09:45:34,"2163911"
"9002",2014-05-14 09:45:34,"2228225"
"9003",2014-05-14 09:45:35,"2162711"
"9004",2014-05-14 09:45:35,"2228225"
"9005",2014-05-14 09:45:35,"2228225"
"9006",2014-05-14 09:45:36,"2162711"
"9007",2014-05-14 09:47:34,"2162711"
"9008",2014-05-14 09:47:35,"2162711"
"9009",2014-05-14 09:47:35,"2228226"
"9010",2014-05-14 09:47:36,"2163911"
"9011",2014-05-14 09:47:36,"2163911"
"9012",2014-05-14 09:47:37,"2228226"
"9013",2014-05-14 09:47:37,"2228226"
"9014",2014-05-14 09:47:37,"2228482"
"9015",2014-05-14 09:48:06,"851970"
"9016",2014-05-14 09:48:06,"851970"
"9017",2014-05-14 09:48:50,"62324754"
"9018",2014-05-14 09:50:51,"62324754"
"9019",2014-05-14 09:51:44,"62324755"
"9020",2014-05-14 09:53:45,"62324755"
"9021",2014-05-14 10:03:02,"62324754"
"9022",2014-05-14 10:05:57,"62324755"
"9023",2014-05-14 10:17:21,"62324754"
"9024",2014-05-14 10:20:15,"62324755"
"9025",2014-05-14 10:29:01,"2163911"
"9026",2014-05-14 10:29:01,"2163911"
"9027",2014-05-14 10:29:01,"2228225"
"9028",2014-05-14 10:29:02,"2162711"
"9029",2014-05-14 10:29:02,"2228225"
"9030",2014-05-14 10:29:02,"2228225"
"9031",2014-05-14 10:29:03,"2162711"
"9032",2014-05-14 10:31:02,"2162711"
"9033",2014-05-14 10:31:03,"2163911"
"9034",2014-05-14 10:31:03,"2228226"
"9035",2014-05-14 10:31:03,"2163911"
"9036",2014-05-14 10:31:04,"2228226"
"9037",2014-05-14 10:31:04,"2228226"
"9038",2014-05-14 10:31:04,"2228482"
"9039",2014-05-14 10:31:33,"851970"
"9040",2014-05-14 10:31:33,"851970"
"9041",2014-05-14 10:54:34,"62324754"
"9042",2014-05-14 10:57:28,"62324755"
"9043",2014-05-14 11:11:52,"62324754"
"9044",2014-05-14 11:14:47,"62324755"
"9045",2014-05-14 11:17:23,"2162726"
"9046",2014-05-14 11:18:22,"2228225"
"9047",2014-05-14 11:18:46,"2162726"
"9048",2014-05-14 11:19:12,"62324754"
"9049",2014-05-14 11:22:04,"65565"
"9050",2014-05-14 11:22:06,"62324755"
"9051",2014-05-14 11:27:43,"62324754"
"9052",2014-05-14 11:29:39,"2162726"
"9053",2014-05-14 11:30:37,"62324755"
"9054",2014-05-14 11:30:37,"2162726"
"9055",2014-05-14 11:31:24,"2162726"
"9056",2014-05-14 11:41:15,"62324754"
"9057",2014-05-14 11:44:09,"62324755"
"9058",2014-05-14 11:47:09,"2162726"
"9059",2014-05-14 11:47:11,"2162726"
"9060",2014-05-14 11:49:27,"2162726"
"9061",2014-05-14 12:37:14,"62324754"
"9062",2014-05-14 12:40:08,"62324755"
"9063",2014-05-14 12:50:08,"2162726"
"9064",2014-05-14 12:50:20,"2162711"
"9065",2014-05-14 12:50:45,"62324754"
"9066",2014-05-14 12:53:39,"62324755"
"9067",2014-05-14 13:31:17,"62324754"
"9068",2014-05-14 13:34:11,"62324755"
"9069",2014-05-14 13:47:17,"62324754"
"9070",2014-05-14 13:50:11,"62324755"
"9071",2014-05-14 13:50:50,"62324754"
"9072",2014-05-14 13:53:38,"62324754"
"9073",2014-05-14 13:53:44,"62324755"
"9074",2014-05-14 13:56:32,"62324755"
"9075",2014-05-14 14:00:39,"62324754"
"9076",2014-05-14 14:03:33,"62324755"
"9077",2014-05-14 14:09:13,"62324754"
"9078",2014-05-14 14:12:08,"62324755"
"9079",2014-05-14 14:33:51,"62324754"
"9080",2014-05-14 14:36:45,"62324755"
"9081",2014-05-14 15:18:25,"2163911"
"9082",2014-05-14 15:18:25,"2228225"
"9083",2014-05-14 15:18:25,"2228481"
"9084",2014-05-14 15:18:26,"2162711"
"9085",2014-05-14 15:18:52,"2163911"
"9086",2014-05-14 15:18:52,"2163911"
"9087",2014-05-14 15:18:53,"2228225"
"9088",2014-05-14 15:18:53,"2228225"
"9089",2014-05-14 15:18:53,"2228481"
"9090",2014-05-14 15:18:54,"2162711"
"9091",2014-05-14 15:19:11,"2163911"
"9092",2014-05-14 15:19:11,"2163911"
"9093",2014-05-14 15:19:12,"2228225"
"9094",2014-05-14 15:19:12,"2228225"
"9095",2014-05-14 15:19:13,"2162711"
"9096",2014-05-14 15:22:06,"2162711"
"9097",2014-05-14 15:22:07,"2163911"
"9098",2014-05-14 15:22:08,"2228226"
"9099",2014-05-14 15:22:34,"2162711"
"9100",2014-05-14 15:22:35,"2162711"
"9101",2014-05-14 15:22:35,"2163911"
"9102",2014-05-14 15:22:36,"2163911"
"9103",2014-05-14 15:22:36,"2228226"
"9104",2014-05-14 15:22:36,"2228482"
"9105",2014-05-14 15:22:37,"2228226"
"9106",2014-05-14 15:22:37,"2228482"
"9107",2014-05-14 15:22:53,"2162711"
"9108",2014-05-14 15:22:54,"2163911"
"9109",2014-05-14 15:22:54,"2163911"
"9110",2014-05-14 15:22:55,"2228226"
"9111",2014-05-14 15:22:55,"2228482"
"9112",2014-05-14 15:22:55,"2228226"
"9113",2014-05-14 15:22:55,"2228482"
"9114",2014-05-14 15:22:56,"851970"
"9115",2014-05-14 15:24:04,"2163911"
"9116",2014-05-14 15:24:04,"2163911"
"9117",2014-05-14 15:24:05,"2228225"
"9118",2014-05-14 15:24:05,"2228225"
"9119",2014-05-14 15:24:06,"2162711"
"9120",2014-05-14 15:24:12,"2163911"
"9121",2014-05-14 15:24:12,"2163911"
"9122",2014-05-14 15:24:13,"2228225"
"9123",2014-05-14 15:24:13,"2228225"
"9124",2014-05-14 15:24:14,"2162711"
"9125",2014-05-14 15:24:30,"2163911"
"9126",2014-05-14 15:24:30,"2163911"
